paper_id,title,technology_term,control_term,retained
10425,Robot Learning on the Job: Human-in-the-Loop Autonomy and Learning During Deployment,False,True,False
10429,Urban-MAS: Human-Centered Urban Prediction with LLM-Based Multi Agent System,True,False,False
10430,"Fighting Information Overload: Modelling, Predicting and Inducing Cognitive Fit in Human-Autonomy Teaming",False,False,False
10434,Agent behavior modeling method based on reinforcement learning and human in the loop,False,True,False
10435,"""My agent understands me better"": Integrating Dynamic Human-like Memory Recall and Consolidation in LLM-Based Agents",True,False,False
10436,Benchmarking Autonomy: A Taxonomy of Human-in-the-Loop Checkpoints for AI-Generated Transformation Code,False,True,False
10437,"Human-in-the-Loop Computational Phytopharmacology: Expert Curation, Model Oversight, Mechanistic Reasoning, and Translational Decision Confidence",False,True,False
10438,MAIS: Exploring human-AI interaction in fair and transparent recruitment with a multi-agent LLM-based system,True,False,False
10442,"Data Science and Engineering With Human in the Loop, Behind the Loop, and Above the Loop",False,True,False
10443,Self-oscillatory loop flow of an external air-lift loop,False,True,False
10444,Short seller throws Loop for a loop,False,True,False
10445,Loop-loop Interaction Metrics on RNA Secondary Structures with Pseudoknots,False,True,False
10446,Smart meter-driven home energy management using closed-loop optimization: Real-time simulation with Typhoon hard-in-loop,False,True,False
10447,Numerical characterization of heat transfer deterioration in supercritical natural circulation loop and role of loop inclination,False,True,False
10448,Open loop testing for optimizing the closed loop operation of chemical systems,False,True,False
10449,ANALYSIS OF CIRCULAR LOOP ANTENNA USING ELLIPTICAL LOOP ANTENNA AS RADIATION SOURCE,False,True,False
10450,A new practical feed-forward cascade analyze for close loop identification of combustion control loop system through RANFIS and NARX,False,True,False
10451,COMPARISON OF SINGLE LOOP AND CASCADE LOOP CONTROL OF BLDC MOTOR DRIVE,False,True,False
10452,Performance Evaluation of Data Loss Recovery Techniques using Compensated Closed Loop and Open Loop Kalman Filter,False,True,False
10453,Proposed Memristor-based Loop Passive Filter for Phase Locked Loop,False,True,False
10454,Bringing airborne wind energy offshore: A hardware-in-the-loop framework for closed-loop wave tank testing,False,True,False
10455,Closed loop operation and testing with processor-in-loop (PIL) simulation of an asymmetrical six-phase open-ended winding synchronous machine,False,True,False
10456,Closed-Loop Control of a DC Motor Using a Hall Sensor,False,True,False
10457,Novel closed-loop control system for shunt active power filters: a comparative study with open-loop control,False,True,False
10458,Studies on Closed-loop Interaction in a Multi-loop Single Tank Control System,False,True,False
10459,Feedforward-loop phase-locked loop based estimation scheme for sensorless IPMSM drive system,False,True,False
10460,Rethinking Resins Framework toward PFAS Removal: Why Data-Driven and Closed-Loop Design Matters,False,True,False
10461,Real-time and rapid measurement of the loop gain and bandwidth of phase-locked loop for mode-locked laser,False,True,False
10462,Research on Position Loop Based on Double Closed-Loop Control of PMSM,False,True,False
10463,Converter Fed DC Motor Speed Control Open Loop and Closed Loop Control,False,True,False
10464,A study of pump-driven heat pipe loop and heat pump loop under the same heat transfer environment based on entransy theory,False,True,False
10465,Breaking the loop: Tackling homoacetogenesis by chloroform to halt hydrogen production-consumption loop in single chamber microbial electrolysis cells,False,True,False
10466,Simulation study on “ torsion ” and local structure of chromosome: Loop structure via torsion-adding loop extrusion,False,True,False
10467,Conditions for bubble recirculation in a molten salt natural circulation loop and heater failure effect on loop conditions and argon bubble dynamics,False,True,False
10468,Inverter Fed DC Motor Speed Control for Open Loop and Closed Loop Control,False,True,False
10469,Insulin delivery devices for diabetes mellitus from open-loop to closed-loop,False,True,False
10470,From Closed-Loop to Open-Loop Learning: A Control Perspective on AI in Engineering Education,False,True,False
10471,Closing the Loop,False,True,False
10472,Flow stability of closed-loop geothermal systems,False,True,False
10473,Loop Grammars to Identify RNA Structural Patterns,False,True,False
10474,Comparison Study between Open-Loop and Closed-Loop Identification for Industrial Hydraulics Actuator System,False,True,False
10475,ScatT-LOOP: scattering tetrolet-LOOP descriptor and optimized NN for iris recognition at-a-distance,False,True,False
10476,Operating characteristics comparison in a loop heat pipe with two evaporators and two condensers and a dual loop heat pipes network under thermal vacuum environment,False,True,False
10477,Differential Target Antenna Coupling (DTAC) EM Surveying with Stationary Transmitter Loop and Moving In-Loop Receivers,False,True,False
10478,Modeling of Spatial Configuration of the Loop and Calculation of the Length of the Thread in the Loop of the Tunting Binding,False,True,False
10479,Loop-shaping for reset control systems,False,True,False
10480,Evaluation of Attitude Determination Algorithms via Model-in-the-Loop and Processor-in-the-Loop,False,True,False
10481,On the Use of Hardware-in-the-Loop for Teaching Automation Engineering,False,True,False
10482,Research on Data-driven General Loop Design of Launch Vehicles,False,True,False
10483,Loop-the-Loop as a Real Tribomechanical System Applicable in Engineering Education,False,True,False
10484,Hardware-in-the-loop Simulation Technology of Wave Power Generation,False,True,False
10485,Wireless active feedback loop for backscattering communication,False,True,False
10486,Performance Analysis of Open Loop and Closed Loop Control in BLDC Drives for Electrical Vehicle Applications,False,True,False
10487,Evaluation of Closed-loop Feedback System Delay,False,True,False
10488,"3D modelling of loop layout, pipe stress analysis and structural responses of high-pressure high-temperature experimental helium cooling loop (EHCL)",False,True,False
10489,Factors affecting the efficiency of closed-loop geothermal wells,False,True,False
10490,Reliability-based design optimization using adaptive Kriging-A single-loop strategy and a double-loop one,False,True,False
10491,The practical analysis for closed-loop system identification,False,True,False
10492,Digital-twin Based Gradual Fault Prediction Method for Rudder-loop-system,False,True,False
10493,Human-in-the-Loop Machine Learning Systems,False,True,False
10494,Steady-state modelling of dual-evaporator loop heat pipe,False,True,False
10495,INVESTIGATION OF DIRECTIONAL CHARACTERISTICS OF LOOP ANTENNAS AND THEIR APPLICATION IN AERONAUTICAL ENGINEERING,False,True,False
10496,Simulation-In-The-Loop Optimization of Obstacle-Aided Locomotion in Snake-Like Robots,False,True,False
10497,Hot duct break transient with two- and three-loop ALLEGRO models,False,True,False
10498,Circular Economy and Closed-loop Systems in Industrial Production: An Engineering Framework for Regenerative Manufacturing,False,True,False
10499,Analysis of an enhanced closed-loop geothermal system,False,True,False
10500,Capillary Jet Loop performance in parabolic flight,False,True,False
10501,Research on closed-loop utilization of engineering waste mud in engineering sites,False,True,False
10502,Comparative Study of the Open-Loop Buck Converter and the Closed-Loop PID Controlled and Fuzzy Logic Buck Converter,False,True,False
10504,Someone Behind This Technology: Conversation Designers in the Artificial Intelligence Loop,False,True,False
10505,Numerical study of temperature oscillation in loop heat pipe,False,True,False
10506,Mathematical model of unsteady flow in a natural circulation helium loop,False,True,False
10507,Probabilistic predictive modeling in the critical human-in-the-loop (HITL) ergonomics engineering problems,False,True,False
10508,Model predictive temperature control of a closed-loop spray cooling system,False,True,False
10509,Model predictive control with closed-loop re-identification,False,True,False
10510,An Evolutionary Game Model in Closed-Loop Supply Chain,False,True,False
10511,Distributed closed-loop scheduling algorithm for model-in-the-loop simulation of spacecraft systems,False,True,False
10512,Re-entry Vehicle Longitudinal Autopilot Design via Two-Loop with PI and Three-Loop Topologies,False,True,False
10513,Signature Verification Using Local Optimal-Oriented Pattern (LOOP),False,True,False
10514,Closing the thermoset recycling loop,False,True,False
10515,Numerical analysis of pumped two-phase loop: Characterization of steady-state performance,False,True,False
10516,Closed-loop recycling of sustainable lignin-based vinylogous urethane vitrimers,False,True,False
10517,Double closed-loop optimal control of greenhouse cultivation,False,True,False
10518,Effect of High Frequency Gain on the Performance of Optical Costas Loop in Face of Loop Delay,False,True,False
10519,Method of estimating break size in piping loop systems,False,True,False
10520,A low-jitter leakage-free digitally calibrated phase locked loop,False,True,False
10521,Game loop: the heart of the game engine,False,True,False
10522,An active continuous-loop solar evaporator for stable hypersaline desalination,False,True,False
10523,Tuning of PID controller using open loop on off method and closed loop dynamic simulation in a 10 L mixing tank,False,True,False
10524,Control of active lower limb prosthesis using human-in-the-loop scheme,False,True,False
10525,Design and robust control of a dual-loop valve-controlled cylinder system,False,True,False
10526,Closed-Loop-Engineering – enabler for swift reconfiguration in plant engineering,False,True,False
10527,Process optimization and CFD simulation in external loop airlift reactor and sectionalized external loop airlift for application of wastewater treatment,False,True,False
10528,Impact of particles on thermal performance of closed-loop oscillating heat pipe,False,True,False
