paper_id,axis,value
9429,research_type,validation_research
9429,evaluation_strategy,benchmark
9429,human_role,not_specified
9429,venue_type,conference
9460,loop_mechanism,loop_evaluation_and_diagnosis
9460,contribution_type,metric
9460,research_type,validation_research
9460,evaluation_strategy,controlled_experiment
9460,human_role,fully_autonomous
9460,venue_type,conference
9484,loop_mechanism,deliberative_search
9484,contribution_type,method
9484,research_type,validation_research
9484,evaluation_strategy,benchmark
9484,human_role,fully_autonomous
9484,venue_type,conference
9515,loop_mechanism,verification_and_gating
9515,contribution_type,method
9515,research_type,validation_research
9515,evaluation_strategy,benchmark
9515,human_role,fully_autonomous
9515,venue_type,journal
9531,loop_mechanism,verification_and_gating
9531,contribution_type,method
9531,research_type,validation_research
9531,evaluation_strategy,benchmark
9531,human_role,fully_autonomous
9531,venue_type,conference
9553,loop_mechanism,verification_and_gating
9553,contribution_type,method
9553,research_type,validation_research
9553,evaluation_strategy,benchmark
9553,human_role,fully_autonomous
9553,venue_type,conference
9614,loop_mechanism,multi_agent_coordination
9614,contribution_type,model
9614,research_type,validation_research
9614,evaluation_strategy,controlled_experiment
9614,human_role,human_on_the_loop
9614,venue_type,journal
9615,loop_mechanism,multi_agent_coordination
9615,contribution_type,tool
9615,research_type,validation_research
9615,evaluation_strategy,controlled_experiment
9615,human_role,fully_autonomous
9615,venue_type,journal
9616,loop_mechanism,critique_and_revision
9616,contribution_type,method
9616,research_type,validation_research
9616,evaluation_strategy,controlled_experiment
9616,human_role,fully_autonomous
9616,venue_type,journal
9650,loop_mechanism,verification_and_gating
9650,contribution_type,method
9650,research_type,validation_research
9650,evaluation_strategy,benchmark
9650,human_role,not_specified
9650,venue_type,conference
9662,loop_mechanism,memory_and_context_management
9662,contribution_type,tool
9662,research_type,validation_research
9662,evaluation_strategy,benchmark
9662,human_role,not_specified
9662,venue_type,journal
9840,loop_mechanism,multi_agent_coordination
9840,contribution_type,method
9840,research_type,validation_research
9840,evaluation_strategy,benchmark
9840,human_role,not_specified
9840,venue_type,conference
9845,loop_mechanism,multi_agent_coordination
9845,contribution_type,method
9845,research_type,validation_research
9845,evaluation_strategy,benchmark
9845,human_role,not_specified
9845,venue_type,conference
9850,loop_mechanism,loop_evaluation_and_diagnosis
9850,contribution_type,tool
9850,research_type,evaluation_research
9850,evaluation_strategy,case_study
9850,human_role,human_on_the_loop
9850,venue_type,journal
9855,loop_mechanism,multi_agent_coordination
9855,contribution_type,method
9855,research_type,validation_research
9855,evaluation_strategy,benchmark
9855,human_role,not_specified
9855,venue_type,workshop
9904,loop_mechanism,multi_agent_coordination
9904,contribution_type,model
9904,research_type,solution_proposal
9904,evaluation_strategy,illustrative_example
9904,human_role,not_specified
9904,venue_type,journal
9931,loop_mechanism,planning_and_control_flow
9931,contribution_type,method
9931,research_type,validation_research
9931,evaluation_strategy,benchmark
9931,human_role,not_specified
9931,venue_type,conference
9964,loop_mechanism,critique_and_revision
9964,contribution_type,tool
9964,research_type,validation_research
9964,evaluation_strategy,ablation
9964,human_role,fully_autonomous
9964,venue_type,journal
9969,loop_mechanism,multi_agent_coordination
9969,contribution_type,model
9969,research_type,solution_proposal
9969,evaluation_strategy,illustrative_example
9969,human_role,human_in_the_loop
9969,venue_type,journal
10029,loop_mechanism,multi_agent_coordination
10029,contribution_type,method
10029,research_type,validation_research
10029,evaluation_strategy,benchmark
10029,human_role,fully_autonomous
10029,venue_type,journal
10074,loop_mechanism,loop_evaluation_and_diagnosis
10074,contribution_type,metric
10074,research_type,evaluation_research
10074,evaluation_strategy,controlled_experiment
10074,human_role,fully_autonomous
10074,venue_type,journal
10096,loop_mechanism,planning_and_control_flow
10096,contribution_type,method
10096,research_type,validation_research
10096,evaluation_strategy,human_study
10096,human_role,human_in_the_loop
10096,venue_type,conference
10122,loop_mechanism,verification_and_gating
10122,contribution_type,tool
10122,research_type,validation_research
10122,evaluation_strategy,controlled_experiment
10122,human_role,fully_autonomous
10122,venue_type,journal
10136,loop_mechanism,loop_evaluation_and_diagnosis
10136,contribution_type,metric
10136,research_type,validation_research
10136,evaluation_strategy,controlled_experiment
10136,human_role,fully_autonomous
10136,venue_type,journal
10271,loop_mechanism,critique_and_revision
10271,contribution_type,method
10271,research_type,validation_research
10271,evaluation_strategy,benchmark
10271,human_role,not_specified
10271,venue_type,journal
10274,loop_mechanism,critique_and_revision
10274,contribution_type,method
10274,research_type,validation_research
10274,evaluation_strategy,benchmark
10274,human_role,not_specified
10274,venue_type,conference
10276,loop_mechanism,self_evolution
10276,contribution_type,model
10276,research_type,philosophical_paper
10276,evaluation_strategy,none
10276,human_role,fully_autonomous
10276,venue_type,journal
10277,loop_mechanism,self_evolution
10277,contribution_type,method
10277,research_type,validation_research
10277,evaluation_strategy,benchmark
10277,human_role,not_specified
10277,venue_type,conference
10311,loop_mechanism,deliberative_search
10311,contribution_type,model
10311,research_type,solution_proposal
10311,evaluation_strategy,none
10311,human_role,not_specified
10311,venue_type,journal
10326,loop_mechanism,deliberative_search
10326,contribution_type,model
10326,research_type,solution_proposal
10326,evaluation_strategy,none
10326,human_role,not_specified
10326,venue_type,journal
10351,loop_mechanism,deliberative_search
10351,contribution_type,method
10351,research_type,validation_research
10351,evaluation_strategy,benchmark
10351,human_role,fully_autonomous
10351,venue_type,journal
10374,loop_mechanism,verification_and_gating
10374,contribution_type,model
10374,research_type,solution_proposal
10374,evaluation_strategy,none
10374,human_role,human_in_the_loop
10374,venue_type,journal
10432,loop_mechanism,planning_and_control_flow
10432,contribution_type,model
10432,research_type,validation_research
10432,evaluation_strategy,benchmark
10432,human_role,not_specified
10432,venue_type,journal
10547,loop_mechanism,critique_and_revision
10547,contribution_type,method
10547,research_type,validation_research
10547,evaluation_strategy,case_study
10547,human_role,not_specified
10547,venue_type,conference
10564,loop_mechanism,verification_and_gating
10564,contribution_type,method
10564,research_type,solution_proposal
10564,evaluation_strategy,none
10564,human_role,human_in_the_loop
10564,venue_type,preprint
10565,loop_mechanism,loop_evaluation_and_diagnosis
10565,contribution_type,model
10565,research_type,validation_research
10565,evaluation_strategy,case_study
10565,human_role,not_specified
10565,venue_type,preprint
10647,loop_mechanism,self_evolution
10647,contribution_type,method
10647,research_type,validation_research
10647,evaluation_strategy,benchmark
10647,human_role,fully_autonomous
10647,venue_type,conference
10652,loop_mechanism,loop_evaluation_and_diagnosis
10652,contribution_type,tool
10652,research_type,validation_research
10652,evaluation_strategy,benchmark
10652,human_role,fully_autonomous
10652,venue_type,conference
10696,loop_mechanism,multi_agent_coordination
10696,contribution_type,tool
10696,research_type,validation_research
10696,evaluation_strategy,benchmark
10696,human_role,fully_autonomous
10696,venue_type,conference
10699,loop_mechanism,self_evolution
10699,contribution_type,method
10699,research_type,validation_research
10699,evaluation_strategy,benchmark
10699,human_role,fully_autonomous
10699,venue_type,conference
10712,loop_mechanism,planning_and_control_flow
10712,contribution_type,method
10712,research_type,validation_research
10712,evaluation_strategy,benchmark
10712,human_role,fully_autonomous
10712,venue_type,conference
10720,loop_mechanism,loop_evaluation_and_diagnosis
10720,contribution_type,tool
10720,research_type,validation_research
10720,evaluation_strategy,benchmark
10720,human_role,not_specified
10720,venue_type,conference
10761,loop_mechanism,critique_and_revision
10761,contribution_type,method
10761,research_type,validation_research
10761,evaluation_strategy,benchmark
10761,human_role,fully_autonomous
10761,venue_type,conference
10769,loop_mechanism,critique_and_revision
10769,contribution_type,method
10769,research_type,validation_research
10769,evaluation_strategy,benchmark
10769,human_role,fully_autonomous
10769,venue_type,conference
10770,loop_mechanism,verification_and_gating
10770,contribution_type,method
10770,research_type,validation_research
10770,evaluation_strategy,benchmark
10770,human_role,fully_autonomous
10770,venue_type,conference
10773,loop_mechanism,critique_and_revision
10773,contribution_type,method
10773,research_type,validation_research
10773,evaluation_strategy,benchmark
10773,human_role,fully_autonomous
10773,venue_type,conference
10775,loop_mechanism,loop_evaluation_and_diagnosis
10775,contribution_type,tool
10775,research_type,validation_research
10775,evaluation_strategy,benchmark
10775,human_role,fully_autonomous
10775,venue_type,conference
10779,loop_mechanism,critique_and_revision
10779,contribution_type,model
10779,research_type,validation_research
10779,evaluation_strategy,benchmark
10779,human_role,fully_autonomous
10779,venue_type,conference
10781,loop_mechanism,critique_and_revision
10781,contribution_type,model
10781,research_type,validation_research
10781,evaluation_strategy,benchmark
10781,human_role,fully_autonomous
10781,venue_type,conference
10782,loop_mechanism,critique_and_revision
10782,contribution_type,method
10782,research_type,validation_research
10782,evaluation_strategy,human_study
10782,human_role,fully_autonomous
10782,venue_type,conference
10785,loop_mechanism,loop_evaluation_and_diagnosis
10785,contribution_type,tool
10785,research_type,validation_research
10785,evaluation_strategy,benchmark
10785,human_role,not_specified
10785,venue_type,conference
10786,loop_mechanism,deliberative_search
